Date,Timestamp,Scr_IP,Scr_port,Des_IP,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,anomaly_alert,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,class1,class2,class3
24/02/2020,1582504424,172.24.1.244,39500,172.24.1.1,5683,udp,coap,38.735767,1686,0,1,0,False,False,False,True,False,False,False,3,1770,0,0,FALSE,3456,3,0.077447802,89.21986752,1,0,1,0,27.216,5.701738682,1.655,0.981684776,13.101,2.007528082,0.104,0.127451952,57.925,8.415051099,3.3,0.9,0,0,3.3,0.9,2.54,0.02,914561.6,5382.002066,0,0,16543.8,1221.72352,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
24/02/2020,1582504296,172.24.1.233,48936,172.24.1.1,5683,udp,coap,22.274362,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.089789328,103.4373061,1,0,1,0,31.193,7.579807451,2.459,1.370083574,11.355,3.094344034,0.026,0.078,54.971,10.50312663,3.9,2.7,0,0,3.9,2.7,1.956,0.044090815,920439.6,1777.249515,0,0,16553.7,940.536129,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
9/01/2020,1578543004,192.168.2.199,35417,192.168.2.10,80,tcp,http,0.018013,955,1039,1,0,True,True,True,True,True,False,False,8,1379,6,1359,FALSE,4732,14,777.2164548,262699.1617,0.571428571,0.428571429,0.493237532,0.506762468,11.861,7.243699952,5.277,1.227901055,6.036,1.338403527,0.357,0.204110264,76.469,7.75849399,13.4,9.101648202,1,2.049390153,12.4,9.243376007,0.58,0.03,914019.6,1627.070447,16.1,11.88654702,2075.7,312.4580132,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
15/01/2020,1579041320,192.168.2.199,59594,192.168.2.10,80,tcp,http,1.031207,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,7.566,3.479448807,6.563,1.807750259,9.421,8.028851039,13.681,20.70136394,62.767,27.37328992,19.8,16.28373422,11.1,11.75967687,8.7,11.88318139,2.304,1.516747837,918096.4,2262.275279,0.8,0.4,2772.7,190.3118756,1,5,0,0,0,0,0,0,BruteForce,Weaponization,Attack
21/01/2020,1579572093,172.24.1.1,45518,172.24.1.199,25,tcp,smtp,0.584906,568,182,1,0,True,True,True,True,True,False,False,12,1200,11,762,FALSE,2712,23,39.32255781,4636.642469,0.52173913,0.47826087,0.651917404,0.348082596,12.119,6.548994503,1.907,1.679583579,3.901,1.566821304,1.651,1.963443149,80.423,10.0739387,16,7.113367698,5.3,5.640035461,10.7,3.494281042,0.72,0.03,909718,1970.841242,1.8,0.871779789,1627.7,167.7206308,0,0,1,1,1,1,0,1,Normal,Normal,Normal
24/02/2020,1582503748,172.24.1.244,48658,172.24.1.1,5683,udp,coap,-,-,-,1,0,False,False,False,True,False,False,False,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,31.902,6.792112779,2.261,1.512927295,10.827,2.150860525,7.098,7.996687814,47.913,7.452437252,19.8,17.36548301,5.2,7.997499609,14.6,15.05456741,1.61,0.204205779,912119.6,3153.040158,0,0,15390.6,1259.188405,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
16/12/2019,1576458390,127.0.0.1,50031,127.0.0.1,53,udp,dns,0.000354,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5.195,9.19962309,3.164,2.236605464,2.56,2.137236533,4.261,10.86903717,84.816,14.97563234,11.9,10.09405766,3.4,7.364781056,8.5,7.419568721,0.622,0.270214729,916196.8,1936.180818,0.7,0.781024968,1407.3,216.4948267,0,0,0,0,0,0,0,0,Normal,Normal,Normal
20/01/2020,1579483568,172.24.1.213,54580,239.255.255.250,1900,udp,simple_service_discovery,19.259835,2012,0,1,0,False,False,False,True,False,False,False,16,2460,0,0,FALSE,4472,16,0.830744396,232.1930588,1,0,1,0,8.207,6.63697529,1.697,1.667861205,2.456,2.191137604,0.304,0.358027932,87.338,9.579061332,20.4,18.96417676,13.6,17.72681584,6.8,7.560423269,0.361,0.020223748,915600.4,2617.525213,0.6,0.8,1799.9,490.9573199,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576466984,127.0.0.1,56266,127.0.0.1,1880,tcp,websocket,69.931478,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,8.791,5.946340808,3.283,2.81091462,2.437,1.170162809,0.737,0.526156821,84.75,8.658060984,22.2,16.75589449,12.9,16.62798845,9.3,1.268857754,0.581,0.02118962,917426.4,1021.934166,1,0.632455532,1270.2,87.19380712,0,0,0,0,0,0,1,0,Normal,Normal,Normal
31/01/2020,1580437848,172.24.1.80,38926,172.24.1.1,53,udp,dns,0.000209,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,6.683,6.804251686,4.138,4.085074785,2.227,1.063137338,0.153,0.169177422,86.803,9.904018427,11.5,9.820896089,5.4,4.758150901,6.1,7.777531742,0.888,0.023151674,913200.8,3667.294501,1,0.774596669,1392.6,295.837861,0,0,0,0,0,0,0,0,Normal,Normal,Normal
19/02/2020,1582101682,192.168.10.155,45816,192.168.2.10,80,tcp,http,21.705327,31264,212182,1,0,True,True,True,True,True,False,False,136,38344,244,224878,FALSE,506668,380,17.507223,23343.02542,0.357894737,0.642105263,0.137383849,0.862616151,5.688,7.137506287,2.848,1.607269735,2.017,1.009990594,0.807,0.489735643,88.641,9.244993726,24.6,13.74918179,12.5,14.0017856,12.1,10.42544963,0.53,0.02,917816.4,1845.661247,1.1,0.7,1507,290.397314,0,0,0,0,0,0,1,0,Normal,Normal,Normal
26/02/2020,1582695154,192.168.2.10,47160,192.168.2.199,80,tcp,http,0.09967,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,TRUE,-,-,-,-,-,-,-,-,4.586,4.297064579,1.824,0.848106125,2.28,1.589635178,0.354,0.127373467,90.957,6.054827908,9.3,1.615549442,0.1,0.3,9.2,1.6,0.435,0.015,904063.2,388.056903,6.3,5.254521862,1296.7,169.3464201,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
17/02/2020,1581923119,10.0.1.5,40598,131.236.3.92,53,udp,dns,0.000006,74,0,1,0,False,False,False,True,False,False,False,2,130,0,0,FALSE,204,2,333333.3333,34000000,1,0,1,0,4.127,5.690947285,2.055,1.099320245,2.34,1.084075643,0.102,0.124963995,91.38,7.185457536,3.3,0.9,0,0,3.3,0.9,0.545,0.025,914352.8,1652.556613,0,0,1251.4,377.8140283,0,0,0,0,0,0,0,0,Normal,Normal,Normal
22/01/2020,1579659253,192.168.2.196,45138,192.168.2.10,1880,tcp,websocket,14.584235,29212,54308,0,0,True,True,True,True,True,False,False,88,33784,120,60556,FALSE,177860,208,14.26197535,12195.36026,0.423076923,0.576923077,0.354188688,0.645811312,5.934,5.677008367,1.854,1.263021773,1.907,1.034089455,0.483,0.43435124,89.822,6.731500279,24.592,23.79718841,20.4,24.72731283,4.192,1.870768826,1.045,0.005,916093.6,2520.926306,0.6,0.489897949,1551.4,295.6583163,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582503790,172.24.1.233,37840,172.24.1.1,5683,udp,coap,-,-,-,1,0,False,False,False,True,False,False,False,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,30.835,8.434171269,1.939,1.755718941,12.97,3.35755268,0.052,0.104,54.206,12.85435195,5.8,5.325410782,0.8,1.077032961,5,5.07937004,1.684,0.094572723,915256.8,3144.512325,0,0,15654,2083.38873,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
9/01/2020,1578542797,192.168.2.199,36797,192.168.2.10,80,tcp,http,0.025445,630,693,1,0,True,True,True,True,True,False,False,7,1002,5,961,FALSE,3286,12,471.6054235,129141.2851,0.583333333,0.416666667,0.496652465,0.503347535,5.643,4.980825333,6.871,3.12971069,2.8,1.116736316,0.357,0.28397359,84.332,7.143391071,31.4,17.65899204,15.5,16.80624884,15.9,9.863569334,0.855,0.035,913458.8,1392.34829,3.2,4.261455151,1750.9,327.8101432,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
17/02/2020,1581896565,192.168.10.153,51055,192.168.2.10,80,tcp,http,0.088721,630,313,1,0,True,True,True,True,True,False,False,5,842,5,525,FALSE,2310,10,112.7128865,26036.67677,0.5,0.5,0.637229437,0.362770563,3.483,4.494888319,1.955,0.911452138,2.417,1.515289081,0.279,0.137655367,91.865,6.043683066,13.9,10.65316854,10.6,10.91054536,3.3,0.9,0.754,0.018,915263.2,1286.939688,0.9,1.757839583,1401.6,570.3660579,0,0,0,0,0,0,1,0,Normal,Normal,Normal
13/01/2020,1578872137,127.0.0.1,57458,127.0.0.1,1880,tcp,websocket,17.160521,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,4.959,4.232525133,3.542,2.42675009,2.23,0.928105597,0.612,0.739361887,88.655,5.42324119,26.2,27.33056897,14.2,27.74454901,12,6.767569726,0.875,0.045,906234.4,2284.679549,1,0.894427191,1784.4,478.8733027,0,0,0,0,0,0,1,0,Normal,Normal,Normal
12/02/2020,1581468079,192.168.10.155,54884,192.168.2.10,80,tcp,http,20.152205,43815,731106,1,0,True,True,True,True,True,False,False,353,62155,657,765278,FALSE,1602354,1010,50.11858504,79512.58932,0.34950495,0.65049505,0.06613395,0.93386605,4.254,5.413477995,2.828,1.492198378,2.799,1.782966349,2.279,6.50107445,87.841,13.25505221,8.9,8.348053665,0.1,0.3,8.8,8.219489035,0.612,0.099779757,915146,1690.399479,1,1,1176.9,199.7856101,0,0,0,0,0,0,1,0,Normal,Normal,Normal
16/12/2019,1576466727,127.0.0.1,55798,127.0.0.1,1880,tcp,websocket,77.334042,1812,1128,1,0,True,True,True,True,True,False,False,10,2340,7,1488,FALSE,6768,17,0.219825572,87.5164394,0.588235294,0.411764706,0.613475177,0.386524823,5.008,5.184437867,2.088,0.597826062,2.367,1.478675421,0.331,0.11725613,90.211,6.92914201,17.3,9.798469268,2.6,3.352610923,14.7,9.198369421,0.455,0.015,911479.2,3594.054557,1,0.632455532,1459.7,136.4404999,0,0,0,0,0,0,1,0,Normal,Normal,Normal
9/01/2020,1578540886,192.168.2.199,41165,192.168.2.10,80,tcp,http,0.011055,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,20.326,10.24658499,14.698,4.32887237,10.82,3.443649227,3.199,5.002616216,50.957,16.14210522,15.5,12.90929897,1.1,1.3,14.4,13.07057765,1.547,0.023259407,911107.2,6241.961179,14.8,7.997499609,3243.4,714.9109315,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
22/02/2020,1582340014,127.0.0.1,48166,127.0.0.1,53,udp,dns,0.000832,156,156,1,0,False,False,False,True,False,False,False,4,268,4,268,FALSE,848,8,9615.384615,1019230.769,0.5,0.5,0.5,0.5,2.049,2.913803185,1.09,0.424193352,1.848,0.954880097,0.203,0.190580692,94.81,4.094772277,10.8,5.564171097,0,0,10.8,5.564171097,0.89,0.052915026,909567.6,844.0596187,1.2,1.166190379,1078.9,110.3589145,0,0,0,0,0,0,0,0,Normal,Normal,Normal
21/01/2020,1579572815,192.168.2.10,35356,192.168.2.199,80,tcp,http,0.004879,154,739,1,0,True,True,True,True,True,False,False,6,474,4,955,FALSE,2322,10,2049.600328,475917.1961,0.6,0.4,0.270456503,0.729543497,15.622,7.66727044,4.413,4.530651278,4.931,1.818771289,0.281,0.333809826,74.752,12.41964718,12,7.720103626,6.6,6.452906322,5.4,3.611094017,1.008,0.052877216,910397.2,2266.99311,2.1,0.830662386,1650.2,390.4366274,0,0,1,1,0,1,0,1,insider_malcious,Weaponization,Attack
24/02/2020,1582504347,172.24.1.233,54723,172.24.1.1,5683,udp,coap,94.726209,1686,72,1,0,False,False,False,True,False,False,False,3,1770,1,100,FALSE,3628,4,0.042226962,38.29985427,0.75,0.25,0.952590959,0.047409041,27.724,4.887238893,1.828,0.89560929,10.873,3.057656128,5.33,7.212638907,54.248,12.56270258,9.4,8.822698,0.3,0.458257569,9.1,8.802840451,1.662,0.023579652,917680.4,1874.635282,0,0,15269.8,1973.228715,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
5/02/2020,1580859138,192.168.2.10,57378,192.168.10.150,1883,tcp,mqtt,0.000324,-,-,0,0,True,True,True,False,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,8.895,10.4198035,1.581,1.110283297,2.089,1.456128085,5.993,8.937941653,81.442,18.47842515,15.1,15.08940025,0.1,0.3,15,14.88623525,0.565,0.025,913353.6,3356.301393,0.4,0.8,1261.2,250.751989,0,0,0,0,0,0,1,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
11/02/2020,1581406570,192.168.2.10,37020,192.168.10.150,1883,tcp,mqtt,5.729118,53,4732,1,0,True,True,True,True,True,False,False,16,893,14,5468,FALSE,11146,30,5.236408117,1945.500163,0.533333333,0.466666667,0.084873497,0.915126503,9.11,8.384132633,2.709,1.931183316,2.352,1.30665068,0.076,0.116120627,85.753,9.650245645,4.397,1.745989977,0,0,4.397,1.745989977,0.351,0.019209373,917899.2,2681.906068,1,1,1331.8,207.2123548,0,0,0,0,0,0,1,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
7/01/2020,1578374213,10.0.1.5,48160,131.236.3.92,53,udp,dns,0.000005,74,0,1,0,False,False,False,True,False,False,False,2,130,0,0,FALSE,204,2,400000,40800000,1,0,1,0,8.536,9.104575992,2.639,2.724527298,2.005,1.523707649,1.241,1.221142498,85.58,11.36200246,25.4,18.12843071,15.7,18.56906029,9.7,1.004987562,1.002,0.036,909644,5050.139008,4,5.830951895,1526.7,352.6046086,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24/02/2020,1582503978,172.24.1.244,56122,172.24.1.1,5683,udp,coap,39.558896,1686,0,1,0,False,False,False,True,False,False,False,3,1770,0,0,FALSE,3456,3,0.075836292,87.36340873,1,0,1,0,33.27,6.805956215,1.619,1.280620553,11.305,2.12137809,0.284,0.138578498,53.525,9.07240569,12.7,5.745432969,2.2,3.544009029,10.5,5.20096145,2.242,0.040447497,918275.2,1601.243317,0,0,12149.7,786.0058588,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
24/02/2020,1582504481,172.24.1.233,35272,172.24.1.1,5683,udp,coap,-,-,-,1,0,False,False,False,True,False,False,False,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,27.072,2.971429959,1.822,0.886101574,10.379,2.02744889,2.238,4.11059801,58.488,6.583834445,8.997,7.605003682,0.1,0.3,8.897,7.438110042,2.43,0.02,919162.4,1690.103145,0,0,16426.6,1096.107495,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
9/01/2020,1578525590,172.24.1.1,55894,172.24.1.199,25,tcp,smtp,0.577361,568,182,1,0,True,True,True,True,True,False,False,12,1200,12,814,FALSE,2764,24,41.56844678,4787.299454,0.5,0.5,0.639652677,0.360347323,6.007,9.047385313,2.472,2.105358877,2.546,1.683200523,0.305,0.221415898,88.673,12.04731177,8.2,8.195120499,0.8,2.088061302,7.4,6.681317235,0.315,0.015,919277.6,1581.768327,0.6,0.489897949,1601.4,307.099072,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24/02/2020,1582504412,172.24.1.233,48378,172.24.1.1,5683,udp,coap,56.881734,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.035160672,40.50509431,1,0,1,0,30.381,10.58288944,2.405,1.616169855,13.787,2.81940437,6.304,6.344728836,47.119,13.40901671,19.372,16.55794238,0.2,0.4,19.172,16.56122749,2.468,0.025612497,916613.2,1439.883384,0,0,15712.9,1513.947915,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
16/12/2019,1576451302,172.24.1.80,12146,172.24.1.1,53,udp,dns,0.000161,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,12422.36025,1267080.745,0.5,0.5,0.5,0.5,0.831,0.521813185,2.043,1.371131285,1.414,0.254841127,3.063,5.736582694,92.651,6.532562208,4.5,2.109502311,1.2,1.989974874,3.3,0.640312424,0.931,0.041581246,917241.2,2112.80443,0.6,0.8,1452.9,385.6097639,0,0,0,0,0,0,0,0,Normal,Normal,Normal
21/01/2020,1579559326,172.24.1.80,16618,172.24.1.1,53,udp,dns,0.000277,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,7220.216606,736462.0939,0.5,0.5,0.5,0.5,7.007,6.094200604,2.626,1.014092698,2.091,1.245491469,1.353,2.890162798,86.921,7.967095393,19.3,12.6257673,5.4,6.85857128,13.9,12.40524083,0.163,0.049,624344.4,2685.850599,1,0.632455532,1722.9,358.1528863,0,0,1,1,1,1,0,1,Normal,Normal,Normal
11/02/2020,1581411268,192.168.2.10,51480,192.168.10.150,1883,tcp,mqtt,0.000342,0,0,0,0,True,True,True,False,True,False,False,3,164,1,60,FALSE,224,4,11695.90643,654970.7602,0.75,0.25,0.732142857,0.267857143,9.117,8.088845468,2.012,2.043236648,1.927,1.184213241,0.226,0.439527019,86.717,8.96395454,9.7,14.60171223,0.1,0.3,9.6,14.64377001,0.96,0.04,913283.6,3988.079217,1.1,0.830662386,1615.6,464.9079909,0,0,0,0,0,0,1,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
28/01/2020,1580191922,192.168.10.153,57015,192.168.2.10,80,tcp,http,0.004338,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5.595,7.61612664,2.062,2.35552457,2.771,1.991805462,0.401,0.230670761,89.169,11.18400148,22.4,26.28383534,11.3,22.66737744,11.1,14.58389523,1.089,0.007,914952.4,1761.38986,0.8,0.748331477,1313.3,310.1380499,0,0,0,0,0,0,1,0,Normal,Normal,Normal
26/02/2020,1582677567,192.168.2.10,47414,192.168.2.199,80,tcp,http,0.105749,7340,492,1,0,True,True,True,True,True,False,False,10,7844,5,760,TRUE,16436,15,141.845313,155424.6376,0.666666667,0.333333333,0.923825748,0.076174252,11.327,7.587010017,1.927,1.610720646,3.846,1.572515183,0.558,0.579099301,82.346,9.698436163,28,29.9165506,24.7,30.10996513,3.3,0.9,0.881,0.033600595,918502.8,2632.258376,12.1,7.569015788,1721.3,337.1436044,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
16/01/2020,1579146106,172.24.1.80,41248,172.24.1.1,53,udp,dns,0.00004,35,35,1,0,False,False,False,True,False,False,False,1,63,1,63,FALSE,196,2,50000,4900000,0.5,0.5,0.5,0.5,6.373,5.552282504,2.589,2.445327994,2.799,1.610574121,0.357,0.124983999,87.882,8.59846591,23.1,16.66403313,13.2,17.76400856,9.9,1.972308292,0.905,0.005,916964.4,1094.424342,0.8,0.748331477,1567.7,736.5985406,0,0,0,0,0,0,0,0,Normal,Normal,Normal
27/02/2020,1582790148,192.168.2.10,46990,192.168.2.199,80,tcp,http,0.059098,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,TRUE,-,-,-,-,-,-,-,-,6.638,5.355161622,2.567,1.663027661,3.287,1.83566364,0.127,0.127047235,87.381,7.133511688,10,18.37389452,6.2,18.6,3.8,1.2489996,0.577,0.023685439,920544.8,1949.184691,8.5,6.682065549,1634.9,328.6160221,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
23/01/2020,1579743168,192.168.10.153,50445,192.168.2.10,80,tcp,http,0.046328,630,313,1,0,True,True,True,True,True,False,False,5,842,5,525,FALSE,2310,10,215.8521844,49861.8546,0.5,0.5,0.637229437,0.362770563,4.99,6.314020906,2.109,1.47215794,2.947,1.471265102,2.048,3.898011801,87.905,8.69296871,6.5,7.172865536,0,0,6.5,7.172865536,0.565,0.035,920225.6,212.6495709,1.1,0.3,1077.5,190.097475,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/01/2020,1579828522,192.168.10.155,41678,192.168.2.10,80,tcp,http,0.015484,608,313,1,0,True,True,True,True,True,False,False,6,928,5,581,FALSE,2430,11,710.4107466,156936.1922,0.545454545,0.454545455,0.632098765,0.367901235,6.567,6.59469643,2.91,1.381955137,2.605,1.472421475,3.941,6.994162495,83.984,11.98300146,24.5,16.75857989,7.7,9.497894504,16.8,9.867117107,0.399,0.019209373,916817.2,2115.68924,0.9,0.538516481,1600.5,417.2127155,0,0,0,0,0,0,1,0,Normal,Normal,Normal
7/01/2020,1578372430,192.168.2.199,54103,192.168.2.10,10628,tcp,other,0.000633,0,0,0,0,True,False,False,False,True,False,False,1,44,1,40,FALSE,84,2,3159.557662,132701.4218,0.5,0.5,0.523809524,0.476190476,4.482,4.398249197,1.654,1.312731503,2.035,1.465238888,0.457,0.390231982,91.367,6.875052073,16,12.93831519,10.8,11.04355015,5.2,5.670978752,0.448,0.021354157,914547.6,2432.740973,1,0.632455532,1252,245.4159734,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
27/02/2020,1582790367,192.168.2.10,47818,192.168.2.199,80,tcp,http,0.051763,7340,492,1,0,True,True,True,True,True,False,False,10,7844,5,760,TRUE,16436,15,289.7822769,317524.1002,0.666666667,0.333333333,0.923825748,0.076174252,6.764,4.474856869,2.054,1.198158587,4.047,0.915522255,1.009,2.779249719,86.129,5.628890566,4.7,5.1,0,0,4.7,5.1,0.814,0.045210618,919338.8,1909.425924,14,4.516635916,1517.8,152.7696305,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
15/01/2020,1579041309,192.168.2.199,57798,192.168.2.10,80,tcp,http,0.204558,131,310,1,0,True,True,True,True,True,False,False,6,451,5,578,FALSE,1470,11,53.77447961,7186.225911,0.545454545,0.454545455,0.395918367,0.604081633,9.196,6.928200632,6.097,0.985637357,5.629,1.296946028,0.483,0.368267566,78.594,7.585122544,25.9,19.02866259,21.9,19.49076704,4,1.414213562,1.448,0.062096699,919344.4,1919.214381,1.7,1.95192213,2719.3,223.1564698,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
16/12/2019,1576461476,172.24.1.80,21942,172.24.1.1,53,udp,dns,0.000148,32,32,1,0,False,False,False,True,False,False,False,1,60,1,60,FALSE,184,2,13513.51351,1243243.243,0.5,0.5,0.5,0.5,9.127,10.58756067,2.127,1.624487919,2.589,2.259948893,0.609,0.362283039,85.547,13.81283754,21.3,15.07348666,12.1,13.5753453,9.2,4.749736835,1.043,0.063095166,915850.4,3095.718954,0.7,0.458257569,1469,184.5573082,0,0,0,0,0,0,0,0,Normal,Normal,Normal
12/12/2019,1576100925,172.24.1.80,50480,172.24.1.1,53,udp,dns,0.000048,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,41666.66667,4250000,0.5,0.5,0.5,0.5,6.718,7.36765743,5.048,3.886177556,2.593,1.168383927,0.178,0.302681351,85.466,9.085766011,3.3,0.9,0,0,3.3,0.9,0.335,0.018027756,910265.6,5446.958256,0.999,0.003,1356.146,88.22763651,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576630133,192.168.10.155,42266,192.168.2.10,80,tcp,http,25.7846,42668,675484,0,0,True,True,True,True,True,False,False,255,55924,623,707888,FALSE,1481964,878,34.05133297,57474.77176,0.290432802,0.709567198,0.066527932,0.933472068,7.214,7.37916418,3.821,1.560534844,2.752,1.794295405,0.427,0.787693468,85.786,10.60528566,14.6,7.683749085,2.3,4.495553359,12.3,6.870953355,0.835,0.022912878,914355.2,1313.057866,0.6,0.489897949,1320.7,166.8808257,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582503804,172.24.1.233,43537,172.24.1.1,5683,udp,coap,-,-,-,1,0,False,False,False,True,False,False,False,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,29.653,6.215882962,3.088,2.02215133,11.271,3.66601814,3.041,4.952347827,52.949,12.15499111,13.7,12.67320007,0,0,13.7,12.67320007,1.848,0.083880868,915496,2087.392249,0,0,14765.8,1556.329001,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
13/01/2020,1578884475,192.168.10.153,54582,192.168.2.10,80,tcp,http,6.241743,5921,1168182,1,0,True,True,True,True,True,False,False,443,23653,863,1202714,FALSE,2400470,1306,209.2364264,384583.2807,0.339203675,0.660796325,0.012320087,0.987679913,4.713,6.858870242,2.517,1.728982649,2.037,0.988109812,1.227,2.58628324,89.507,8.225735286,12.9,7.368174808,1.3,1.615549442,11.6,7.364781056,1.101,0.063,915149.6,1566.574045,3.1,2.87923601,1586.4,322.4543999,0,0,0,0,0,0,1,0,Normal,Normal,Normal
5/02/2020,1580855714,192.168.2.10,47032,192.168.10.150,1883,tcp,mqtt,0.000439,0,0,0,0,True,True,True,False,True,False,False,3,164,1,60,FALSE,224,4,9111.617312,510250.5695,0.75,0.25,0.732142857,0.267857143,10.119,12.40302741,2.081,1.096680902,3.22,1.717742705,7.747,15.24115025,76.837,16.94641086,17.8,12.96765206,7.7,7.416872656,10.1,10.69065012,0.812,0.042848571,919902,3931.746991,1.1,2.7,1332.6,295.2982221,0,0,0,0,0,0,1,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
24/02/2020,1582504508,172.24.1.244,49388,172.24.1.1,5683,udp,coap,-,-,-,1,0,False,False,False,True,False,False,False,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,28.367,5.688196639,2.302,1.505103319,9.356,2.678713124,2.918,5.039344799,57.056,8.62895266,12.3,12.84562182,0.4,0.663324958,11.9,12.85651586,2.24,0.01,910692.8,2092.784404,0,0,16121.3,701.6483521,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
6/02/2020,1580971128,192.168.2.10,45294,192.168.10.150,1883,tcp,mqtt,6.693785,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,8.998,9.132344496,1.873,1.389244759,1.919,1.120450356,0.354,0.396540036,86.856,9.87677903,8.8,7.76916984,5.3,7.376313442,3.5,1.024695077,0.437,0.023259407,915436.4,1820.866124,0.4,0.8,998.9,127.9487788,0,0,0,0,0,0,1,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
27/02/2020,1582757671,192.168.2.10,34336,192.168.2.199,80,tcp,http,0.093686,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,TRUE,-,-,-,-,-,-,-,-,9.853,5.539897201,1.945,1.238024636,3.657,1.134936562,0.328,0.256351321,84.214,6.703897672,25.4,23.63133513,18.7,24.4705946,6.7,3.034798181,0.875,0.052201533,901025.2,16535.49666,6.4,4.862098312,1565.8,239.7193359,0,0,0,0,0,0,0,0,Exfiltration,Exfiltration,Attack
